time,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,measured_left_hip_yaw,measured_left_hip_roll,measured_left_hip_pitch,measured_left_knee,measured_left_ankle,measured_neck_pitch,measured_head_pitch,measured_head_yaw,measured_head_roll,measured_right_hip_yaw,measured_right_hip_roll,measured_right_hip_pitch,measured_right_knee,measured_right_ankle,trunk_z_m
4.98,0.057767,-0.223621,-0.361312,-0.329841,0.293702,0.216291,0.245352,-0.003762,0.019896,0.07127,0.195129,0.26132,-0.200697,-0.49652,-0.011478,-0.086831,-0.495504,0.097108,0.494436,0.228648,0.338014,0.062914,0.013526,0.062099,0.012513,0.325787,0.109967,-0.241527,0.116198
5.0,0.099968,-0.13459,-0.338707,-0.392093,0.277716,0.228712,0.26585,-0.069201,-0.002061,0.087953,0.127009,0.277727,-0.338632,-0.488043,-0.001381,-0.103087,-0.497925,0.03509,0.482288,0.228726,0.334628,0.065445,0.019253,0.067719,0.017713,0.30612,0.067644,-0.256954,0.11583
5.02,0.037134,-0.010588,-0.359917,-0.479757,0.247265,0.280533,0.263044,-0.093001,-0.016962,0.055377,0.058048,0.287068,-0.397546,-0.522461,0.008084,-0.112144,-0.489096,-0.004147,0.465226,0.227942,0.334243,0.059654,0.022762,0.073507,0.035723,0.292988,0.015269,-0.285839,0.117562
5.04,-0.013528,0.047582,-0.397047,-0.484448,0.237631,0.298761,0.276782,-0.118298,-0.033148,0.053891,0.012775,0.327364,-0.396515,-0.54485,0.014507,-0.114378,-0.478742,-0.038756,0.431907,0.227688,0.33422,0.046092,0.02301,0.077575,0.055956,0.285542,-0.046061,-0.321836,0.119064
5.06,-0.040427,0.126235,-0.426557,-0.47007,0.248408,0.286407,0.313952,-0.125409,-0.054708,0.059434,-0.025146,0.376055,-0.351153,-0.536825,0.016164,-0.108365,-0.469444,-0.073048,0.389489,0.229531,0.334254,0.027391,0.020514,0.078841,0.072089,0.284931,-0.109319,-0.361001,0.119979
5.08,-0.048174,0.185639,-0.421696,-0.448381,0.281984,0.26272,0.344621,-0.137026,-0.067749,0.053876,-0.033558,0.449699,-0.265446,-0.517902,0.013418,-0.09275,-0.461905,-0.105702,0.346266,0.233368,0.335844,0.006004,0.014895,0.078938,0.081408,0.292067,-0.165805,-0.398693,0.120277
5.1,-0.05248,0.197111,-0.366693,-0.4237,0.347707,0.241229,0.345656,-0.14501,-0.074338,0.030898,0.027959,0.528961,-0.128073,-0.48726,0.007263,-0.066826,-0.454838,-0.134105,0.308808,0.237543,0.340432,-0.016091,0.006554,0.07866,0.084364,0.30884,-0.207255,-0.430892,0.120037
5.12,-0.06307,0.030818,-0.277765,-0.345466,0.432365,0.233819,0.31556,-0.133457,-0.083036,0.012228,0.210226,0.579471,0.099132,-0.413655,-0.001014,-0.033708,-0.445023,-0.15565,0.283069,0.240207,0.347353,-0.037645,-0.003361,0.07667,0.085236,0.336062,-0.225987,-0.454766,0.11937
5.14,-0.05601,-0.205227,-0.24564,-0.117828,0.521463,0.258834,0.279106,-0.105269,-0.091064,0.0456,0.392072,0.515918,0.331261,-0.352651,-0.010486,-0.007273,-0.427527,-0.165527,0.274282,0.241127,0.354044,-0.057191,-0.013736,0.071725,0.09282,0.371904,-0.214091,-0.466528,0.118645
5.16,-0.06129,-0.204623,-0.283531,0.166542,0.54383,0.284038,0.254153,-0.043943,-0.042341,0.040246,0.259608,0.457334,0.386576,-0.34735,-0.019194,0.001934,-0.404152,-0.150578,0.272746,0.2412,0.357137,-0.07364,-0.024079,0.066072,0.115451,0.408873,-0.167543,-0.465286,0.117481
5.18,-0.116496,-0.136341,-0.392034,0.273695,0.560299,0.263236,0.259823,-0.031564,0.005714,0.002906,0.265166,0.322879,0.37939,-0.31227,-0.027023,-0.005787,-0.37766,-0.105591,0.28069,0.243699,0.355783,-0.083701,-0.031527,0.060713,0.140681,0.43827,-0.099049,-0.456937,0.115891
5.2,-0.106662,-0.071446,-0.370093,0.394627,0.548457,0.213812,0.2601,0.098051,-0.010447,-0.050639,0.061328,0.32831,0.408434,-0.15974,-0.037795,-0.022944,-0.360798,-0.049921,0.306607,0.249587,0.355115,-0.087974,-0.034878,0.054069,0.150264,0.446129,-0.046902,-0.454704,0.11715
5.22,-0.084774,0.002463,-0.395763,0.410206,0.527525,0.203948,0.276821,0.170584,0.007432,-0.051483,-0.000422,0.340429,0.408539,-0.11645,-0.05119,-0.044207,-0.352785,0.0138,0.342767,0.252179,0.352769,-0.081475,-0.035151,0.044597,0.153315,0.440467,-0.000618,-0.43808,0.118848
5.24,-0.005659,0.056251,-0.45672,0.3857,0.529162,0.210237,0.290132,0.177927,0.026524,-0.010919,-0.085673,0.294841,0.451668,-0.214723,-0.063447,-0.061427,-0.351687,0.081598,0.380026,0.25007,0.349723,-0.060682,-0.033335,0.033135,0.149526,0.430901,0.03663,-0.393316,0.120131
5.26,0.057359,0.080425,-0.537587,0.282823,0.55332,0.211893,0.294203,0.186808,0.046683,-0.007562,-0.122056,0.27789,0.460552,-0.338258,-0.068797,-0.070501,-0.358168,0.144949,0.414128,0.244894,0.347859,-0.031015,-0.02872,0.023269,0.137686,0.418333,0.068985,-0.339514,0.120676
5.28,0.081454,0.061881,-0.599046,0.09584,0.550104,0.229472,0.284055,0.163096,0.060513,0.042543,-0.195399,0.261475,0.46659,-0.453292,-0.064737,-0.07151,-0.374896,0.193589,0.444843,0.238151,0.347557,0.002284,-0.021187,0.016927,0.116846,0.403443,0.096348,-0.293954,0.120639
5.3,0.063214,-0.046837,-0.629557,-0.169947,0.515595,0.250434,0.277365,0.10678,0.060534,0.1245,-0.149623,0.242655,0.439385,-0.511935,-0.052455,-0.068107,-0.402454,0.216167,0.47131,0.231398,0.347546,0.034197,-0.01119,0.015589,0.085847,0.387419,0.118147,-0.265138,0.120047
5.32,0.004676,-0.183871,-0.529912,-0.32517,0.395777,0.261941,0.249452,0.0757,0.051534,0.125719,0.074062,0.239772,0.288462,-0.555985,-0.036218,-0.066708,-0.438114,0.202697,0.490745,0.226242,0.347531,0.059508,-0.00029,0.022184,0.048158,0.370884,0.131918,-0.251771,0.118946
5.34,-0.029171,-0.309272,-0.348425,-0.369383,0.303972,0.233521,0.230242,0.05282,0.04623,0.067812,0.206603,0.232048,0.036749,-0.554473,-0.021996,-0.073078,-0.471991,0.154338,0.496622,0.223715,0.346618,0.07654,0.009379,0.033533,0.019135,0.353399,0.128382,-0.246874,0.11761
5.36,0.055252,-0.209644,-0.349282,-0.327357,0.303867,0.214371,0.244001,-0.004832,0.013262,0.074928,0.184641,0.274549,-0.23013,-0.500163,-0.013153,-0.091496,-0.489695,0.083716,0.486335,0.223333,0.342676,0.085962,0.016806,0.042884,0.009635,0.332133,0.10139,-0.25101,0.115939
5.38,0.101223,-0.130416,-0.324291,-0.404493,0.288633,0.227355,0.260467,-0.073604,-0.007615,0.087379,0.106185,0.282605,-0.348447,-0.495832,-0.005135,-0.107838,-0.48935,0.024315,0.475396,0.223381,0.339416,0.08786,0.022232,0.050951,0.018389,0.312673,0.055267,-0.266358,0.115713
5.4,-0.010318,0.000414,-0.33506,-0.499058,0.260202,0.283222,0.253319,-0.078038,-0.020146,0.035724,0.048264,0.315727,-0.40819,-0.537724,0.002508,-0.116769,-0.481064,-0.009175,0.454799,0.222182,0.339098,0.079255,0.024848,0.060034,0.038214,0.299437,0.000774,-0.295141,0.117627
5.42,-0.032317,0.043118,-0.408642,-0.479156,0.230344,0.301099,0.268758,-0.117352,-0.040972,0.058936,0.005374,0.328349,-0.393769,-0.548096,0.007269,-0.117991,-0.469246,-0.043241,0.423438,0.221987,0.33868,0.063924,0.02426,0.065857,0.058419,0.293114,-0.061363,-0.331389,0.119208
5.44,-0.055422,0.110913,-0.428839,-0.465878,0.236492,0.284026,0.309431,-0.11644,-0.058585,0.062932,-0.028643,0.371077,-0.346244,-0.528801,0.006773,-0.111403,-0.459612,-0.076704,0.381979,0.224517,0.338517,0.043055,0.020645,0.068778,0.073819,0.293228,-0.123955,-0.370478,0.120258
5.46,-0.061179,0.170141,-0.420602,-0.444844,0.273266,0.262389,0.34036,-0.125601,-0.067266,0.0554,-0.036276,0.443009,-0.261413,-0.510175,0.002164,-0.096067,-0.452573,-0.108966,0.339222,0.229299,0.33944,0.019463,0.013915,0.070262,0.082015,0.299898,-0.178512,-0.406904,0.120643
5.48,-0.065617,0.190653,-0.362735,-0.426548,0.346593,0.241344,0.342582,-0.135136,-0.071374,0.029568,0.020043,0.524439,-0.126083,-0.484608,-0.005149,-0.070991,-0.446686,-0.136646,0.300222,0.234151,0.342805,-0.004395,0.004882,0.070523,0.083836,0.315242,-0.21752,-0.436942,0.120339
5.5,-0.076767,0.015097,-0.269563,-0.342321,0.446785,0.233479,0.316814,-0.130333,-0.078639,0.011965,0.21601,0.586473,0.115843,-0.404715,-0.013906,-0.037088,-0.43828,-0.157304,0.272119,0.237261,0.348422,-0.027051,-0.005156,0.069261,0.084015,0.340693,-0.233817,-0.458644,0.119517
5.52,-0.057515,-0.219858,-0.234193,-0.122003,0.540359,0.259585,0.282246,-0.109172,-0.088448,0.03693,0.396396,0.525754,0.337342,-0.353616,-0.023581,-0.008476,-0.421708,-0.165547,0.26248,0.238577,0.354336,-0.047497,-0.015058,0.065382,0.091715,0.375333,-0.218768,-0.468225,0.11869
5.54,-0.055235,-0.206926,-0.283436,0.166564,0.55043,0.283226,0.256953,-0.051411,-0.038472,0.040974,0.260037,0.456928,0.391546,-0.355056,-0.03121,0.001818,-0.398278,-0.149597,0.26292,0.238824,0.357192,-0.065109,-0.024658,0.060389,0.114781,0.411932,-0.169042,-0.465396,0.117537
5.56,-0.115283,-0.135389,-0.399134,0.275506,0.559985,0.264636,0.258931,-0.043299,0.009369,0.009796,0.269431,0.32126,0.382963,-0.312445,-0.037113,-0.005359,-0.371709,-0.104721,0.27465,0.241558,0.355868,-0.077006,-0.031303,0.055734,0.140295,0.441048,-0.098077,-0.456563,0.115951
5.58,-0.110212,-0.07193,-0.372841,0.394522,0.546187,0.217281,0.255778,0.089267,-0.010881,-0.041561,0.065603,0.332235,0.403303,-0.151031,-0.04569,-0.022538,-0.355441,-0.049399,0.30387,0.24752,0.355252,-0.083777,-0.033987,0.050205,0.150365,0.448991,-0.044396,-0.454305,0.117186
5.6,-0.085598,0.002925,-0.394852,0.411207,0.525066,0.206856,0.273173,0.1611,0.004895,-0.041302,0.001689,0.34111,0.405882,-0.111607,-0.057289,-0.043899,-0.34861,0.014091,0.342052,0.250444,0.352732,-0.079924,-0.034109,0.042364,0.154073,0.443332,0.002403,-0.437334,0.118867
5.62,-0.006739,0.056963,-0.455683,0.390016,0.528713,0.212042,0.286202,0.167793,0.022392,-0.002271,-0.076755,0.293891,0.44807,-0.209719,-0.068136,-0.06134,-0.348489,0.081783,0.380335,0.248945,0.349351,-0.061645,-0.032431,0.032895,0.151059,0.433425,0.039481,-0.392371,0.120178
5.64,0.056765,0.080216,-0.53279,0.290651,0.552833,0.215353,0.289091,0.175357,0.04207,0.00449,-0.116286,0.280145,0.45443,-0.327896,-0.072507,-0.070455,-0.355654,0.1453,0.414914,0.24451,0.346984,-0.034245,-0.02828,0.025171,0.139982,0.420195,0.071873,-0.339188,0.120758
5.66,0.079435,0.06593,-0.589643,0.108419,0.550409,0.230569,0.278589,0.152529,0.05711,0.053424,-0.192919,0.268628,0.460784,-0.439013,-0.0678,-0.071372,-0.372759,0.194635,0.445786,0.238551,0.346294,-0.002945,-0.021435,0.020638,0.119927,0.404618,0.099018,-0.29334,0.1207
5.68,0.064149,-0.037733,-0.627872,-0.15506,0.517573,0.248591,0.271377,0.097085,0.058662,0.131759,-0.161801,0.248595,0.441741,-0.501507,-0.054981,-0.067745,-0.400138,0.218504,0.47226,0.232606,0.346211,0.027327,-0.012141,0.020601,0.089622,0.388095,0.120337,-0.263466,0.120089
5.7,0.01199,-0.174239,-0.544858,-0.31635,0.404334,0.260551,0.247152,0.065393,0.049825,0.132106,0.059658,0.242712,0.305308,-0.554372,-0.038224,-0.065944,-0.435549,0.206774,0.491747,0.227977,0.346161,0.051386,-0.001755,0.028263,0.051906,0.371398,0.133889,-0.248774,0.118975
5.72,-0.019294,-0.30275,-0.366191,-0.36586,0.307132,0.236069,0.227015,0.044351,0.046089,0.07096,0.204548,0.229304,0.063948,-0.561367,-0.023133,-0.071652,-0.470201,0.159951,0.498017,0.22544,0.345147,0.067493,0.007624,0.040396,0.021917,0.35444,0.130936,-0.242515,0.117592
5.74,0.058472,-0.217492,-0.354533,-0.324714,0.303151,0.213141,0.244213,-0.006375,0.01667,0.073823,0.187837,0.267669,-0.213417,-0.50191,-0.013005,-0.089281,-0.489808,0.090063,0.488202,0.225016,0.341176,0.076275,0.01494,0.050079,0.010872,0.333601,0.105255,-0.246368,0.115962
5.76,0.09992,-0.130022,-0.328319,-0.398598,0.287019,0.2267,0.262054,-0.07026,-0.005048,0.086996,0.113224,0.281464,-0.344081,-0.49402,-0.003504,-0.105936,-0.490763,0.029899,0.477712,0.225091,0.337792,0.078182,0.020558,0.057596,0.018184,0.314037,0.060816,-0.262288,0.115762
5.78,0.006503,-0.007196,-0.347337,-0.483343,0.245158,0.28197,0.253591,-0.083707,-0.019668,0.047379,0.05166,0.304979,-0.402014,-0.530207,0.004983,-0.115852,-0.481791,-0.007326,0.4617,0.22439,0.337375,0.070759,0.023625,0.065629,0.037235,0.300289,0.007509,-0.291674,0.117639
5.8,-0.016526,0.044081,-0.402745,-0.481796,0.235142,0.29824,0.271382,-0.118209,-0.038287,0.059706,0.006946,0.321482,-0.392781,-0.543039,0.010577,-0.11797,-0.470782,-0.040502,0.427901,0.224194,0.337045,0.056071,0.023485,0.070961,0.057397,0.293207,-0.054189,-0.328059,0.119244
5.82,-0.041364,0.10853,-0.425007,-0.466982,0.245926,0.285347,0.310066,-0.118393,-0.05633,0.063018,-0.027488,0.367007,-0.347614,-0.527919,0.011274,-0.112114,-0.461558,-0.073806,0.384976,0.226391,0.336903,0.036072,0.020335,0.07356,0.073007,0.292406,-0.116898,-0.367013,0.120257
5.84,-0.04785,0.172143,-0.416108,-0.449589,0.285013,0.262295,0.343907,-0.128695,-0.066195,0.055234,-0.037593,0.440769,-0.268937,-0.511039,0.008461,-0.097314,-0.45472,-0.105685,0.340813,0.230567,0.338027,0.013453,0.014098,0.074455,0.081472,0.298191,-0.172206,-0.403465,0.120579
5.86,-0.055645,0.194692,-0.363105,-0.42908,0.350732,0.242473,0.346748,-0.138608,-0.0716,0.031558,0.015931,0.523055,-0.13737,-0.488378,0.002616,-0.072583,-0.448463,-0.133501,0.302826,0.235024,0.342023,-0.009429,0.005493,0.074526,0.083622,0.312822,-0.212529,-0.433872,0.12033
5.88,-0.073824,0.030877,-0.276121,-0.344168,0.437719,0.235427,0.318773,-0.130111,-0.080062,0.014438,0.204234,0.583659,0.101236,-0.409971,-0.00533,-0.038897,-0.439894,-0.154701,0.275958,0.237804,0.34846,-0.031402,-0.00434,0.073174,0.083844,0.337803,-0.230809,-0.456317,0.11957
5.9,-0.061581,-0.209548,-0.243976,-0.131087,0.528836,0.258133,0.282798,-0.107044,-0.09259,0.04108,0.390555,0.525779,0.325179,-0.347653,-0.01473,-0.009644,-0.423551,-0.163891,0.266565,0.238935,0.355069,-0.0511,-0.014307,0.069101,0.091102,0.372238,-0.218332,-0.466947,0.118759
5.92,-0.058418,-0.212293,-0.280851,0.156285,0.548757,0.284285,0.258735,-0.050571,-0.044155,0.044496,0.2685,0.462173,0.391665,-0.354624,-0.023087,0.001853,-0.400764,-0.149235,0.266401,0.239117,0.358399,-0.067821,-0.024279,0.063969,0.113466,0.408935,-0.171241,-0.464647,0.117637
5.94,-0.111397,-0.14229,-0.392297,0.273862,0.557448,0.267257,0.259996,-0.041378,0.006881,0.013237,0.271162,0.326692,0.38634,-0.313085,-0.030341,-0.004226,-0.374732,-0.105749,0.276992,0.241742,0.357417,-0.078815,-0.031578,0.059219,0.138783,0.438668,-0.10173,-0.455843,0.116047
5.96,-0.107787,-0.078172,-0.370612,0.394113,0.546913,0.220078,0.258264,0.086522,-0.010768,-0.03899,0.068693,0.333599,0.406809,-0.154267,-0.040021,-0.020055,-0.358097,-0.051201,0.305044,0.247771,0.356874,-0.084758,-0.034794,0.05349,0.14854,0.447438,-0.047639,-0.453634,0.117156
5.98,-0.083572,-0.001659,-0.393456,0.415171,0.52799,0.208379,0.274276,0.157626,0.005306,-0.038139,-0.002315,0.340934,0.40875,-0.112201,-0.05246,-0.041097,-0.350492,0.01196,0.342404,0.250962,0.354491,-0.080436,-0.035046,0.04547,0.151933,0.442445,-0.000217,-0.437143,0.118752
6.0,-0.003915,0.055107,-0.455848,0.396012,0.533702,0.213052,0.285992,0.164961,0.023629,0.002022,-0.083475,0.294978,0.45082,-0.208749,-0.064008,-0.058937,-0.349731,0.079846,0.380377,0.249661,0.351222,-0.062091,-0.033354,0.03587,0.148537,0.433158,0.037318,-0.392318,0.120004
6.02,0.05872,0.079516,-0.532872,0.294156,0.557476,0.214904,0.289005,0.173984,0.043781,0.008037,-0.124096,0.28449,0.456522,-0.326543,-0.068878,-0.06876,-0.356354,0.144081,0.415151,0.245373,0.348824,-0.034903,-0.029044,0.028127,0.136838,0.420419,0.070214,-0.339144,0.12054
6.04,0.082992,0.06278,-0.590911,0.106493,0.555048,0.229498,0.279033,0.14968,0.058704,0.059024,-0.202021,0.273089,0.462079,-0.438528,-0.064484,-0.070262,-0.373072,0.194297,0.446533,0.239452,0.348,-0.003847,-0.021918,0.023672,0.115984,0.405395,0.097911,-0.293193,0.120439
6.06,0.062278,-0.047053,-0.624891,-0.16771,0.516093,0.247244,0.271843,0.096261,0.058094,0.133602,-0.156601,0.256138,0.433237,-0.493926,-0.051972,-0.067245,-0.400103,0.218629,0.47365,0.233804,0.347815,0.026042,-0.01229,0.024049,0.084493,0.388853,0.121293,-0.265755,0.11976
6.08,0.014733,-0.186368,-0.53232,-0.322944,0.401574,0.25276,0.247356,0.067189,0.050092,0.124624,0.070818,0.235975,0.293224,-0.562192,-0.03557,-0.066173,-0.435429,0.206447,0.493417,0.229204,0.347754,0.050045,-0.001695,0.031791,0.046849,0.372476,0.134239,-0.249986,0.118694
6.1,-0.019268,-0.309348,-0.348062,-0.369443,0.315345,0.229684,0.231036,0.049268,0.045673,0.065566,0.205875,0.22865,0.036615,-0.55912,-0.02074,-0.07276,-0.469333,0.158711,0.499555,0.226307,0.346617,0.066321,0.007774,0.043046,0.018155,0.355043,0.130183,-0.243549,0.117379
6.12,0.064391,-0.209909,-0.354382,-0.32086,0.3056,0.215895,0.245827,-0.012865,0.012498,0.076859,0.183803,0.272235,-0.227072,-0.502113,-0.010941,-0.091268,-0.487133,0.088079,0.489963,0.225064,0.342507,0.075806,0.01515,0.05188,0.008907,0.333664,0.10297,-0.247799,0.115697
6.14,0.080857,-0.10923,-0.338895,-0.414841,0.26226,0.237796,0.261734,-0.067666,-0.009267,0.082277,0.114797,0.270048,-0.354853,-0.493791,-0.001505,-0.104887,-0.485539,0.033118,0.483504,0.224797,0.340144,0.078173,0.02112,0.058971,0.016748,0.315779,0.060644,-0.267213,0.116112
6.16,0.010796,0.011867,-0.364998,-0.498731,0.24514,0.287254,0.257206,-0.090266,-0.020135,0.045264,0.049917,0.290312,-0.410167,-0.532123,0.006214,-0.112768,-0.477173,-0.002602,0.461493,0.223969,0.339738,0.070598,0.023695,0.066266,0.036247,0.30256,0.007146,-0.298117,0.117839
6.18,-0.031052,0.068145,-0.411187,-0.490372,0.236652,0.298184,0.276344,-0.117688,-0.038544,0.051767,0.004933,0.32898,-0.396398,-0.549419,0.010828,-0.113031,-0.467829,-0.03828,0.425462,0.224297,0.339398,0.0557,0.023091,0.070902,0.056783,0.294355,-0.055414,-0.334922,0.119164
6.2,-0.044699,0.143753,-0.432184,-0.472487,0.254516,0.279257,0.317771,-0.128332,-0.057146,0.058028,-0.03039,0.382014,-0.34079,-0.533771,0.011129,-0.104429,-0.460636,-0.073667,0.380624,0.226926,0.339294,0.035604,0.019684,0.072434,0.072576,0.293028,-0.119031,-0.373934,0.119912
6.22,-0.051423,0.192861,-0.403982,-0.446971,0.299068,0.252136,0.34727,-0.141934,-0.065339,0.045141,-0.023267,0.473772,-0.240978,-0.516759,0.007435,-0.085852,-0.455194,-0.107879,0.337982,0.231327,0.340706,0.012667,0.013317,0.072608,0.08119,0.29942,-0.174266,-0.410364,0.120055
6.24,-0.060649,0.178319,-0.348813,-0.406901,0.36322,0.239942,0.335236,-0.144966,-0.074743,0.024978,0.070859,0.540793,-0.074981,-0.471177,0.000595,-0.057384,-0.448881,-0.137175,0.303546,0.235477,0.345049,-0.011208,0.004757,0.072249,0.083989,0.3164,-0.212417,-0.44068,0.119717
6.26,-0.065366,-0.034799,-0.267295,-0.299963,0.46047,0.233886,0.304608,-0.131604,-0.085601,0.020036,0.280885,0.566025,0.175706,-0.380082,-0.007823,-0.024449,-0.438371,-0.1576,0.281311,0.237962,0.351087,-0.034437,-0.005034,0.070023,0.086583,0.344414,-0.225194,-0.461631,0.119027
6.28,-0.054467,-0.234654,-0.249451,-0.021849,0.541479,0.266591,0.276516,-0.092202,-0.078733,0.047888,0.373701,0.49621,0.375311,-0.367561,-0.016561,-0.001297,-0.420373,-0.16186,0.27277,0.238628,0.356164,-0.055521,-0.015287,0.065472,0.099214,0.380039,-0.204654,-0.468719,0.118289
6.3,-0.070682,-0.179934,-0.327476,0.232327,0.548247,0.285152,0.24955,-0.036579,-0.024939,0.036803,0.232135,0.401017,0.385719,-0.334038,-0.024179,0.003241,-0.396527,-0.138871,0.273467,0.238927,0.357572,-0.072519,-0.02483,0.060789,0.124871,0.414987,-0.149472,-0.464674,0.116894
6.32,-0.108924,-0.120927,-0.352707,0.348651,0.553419,0.23978,0.260855,0.031208,-0.007436,-0.012893,0.180917,0.336051,0.405135,-0.198655,-0.031578,-0.005659,-0.373502,-0.091584,0.289711,0.243425,0.356687,-0.082756,-0.031387,0.056091,0.141098,0.435948,-0.086821,-0.460251,0.116418
6.34,-0.096558,-0.051158,-0.374226,0.42018,0.543374,0.216279,0.267032,0.114182,-0.007344,-0.032647,0.035513,0.330607,0.415113,-0.126321,-0.041946,-0.024463,-0.358252,-0.032755,0.32158,0.248642,0.35535,-0.084157,-0.034201,0.049963,0.14603,0.438749,-0.035121,-0.451303,0.117793
6.36,-0.046897,0.023849,-0.421716,0.426437,0.538984,0.212795,0.277926,0.162317,0.013334,-0.013532,-0.051207,0.314226,0.436279,-0.148137,-0.053937,-0.0454,-0.350713,0.035127,0.359354,0.250215,0.352483,-0.07371,-0.034319,0.041798,0.145208,0.431833,0.011029,-0.421222,0.119175
6.38,0.023702,0.067991,-0.491802,0.364275,0.551372,0.211289,0.290344,0.178689,0.037246,0.002982,-0.117711,0.294004,0.462465,-0.26137,-0.062524,-0.060772,-0.351386,0.105245,0.396598,0.247729,0.349439,-0.051433,-0.032017,0.033044,0.136814,0.421606,0.048573,-0.368469,0.119929
6.4,0.07936,0.075571,-0.571654,0.217252,0.56655,0.214265,0.293236,0.17651,0.057591,0.021246,-0.176655,0.277302,0.474686,-0.398239,-0.063647,-0.067818,-0.361778,0.167067,0.430864,0.242795,0.347904,-0.021964,-0.026491,0.02652,0.119723,0.40856,0.080369,-0.31491,0.120109
6.42,0.089589,0.006423,-0.630814,-0.043254,0.551982,0.237713,0.28503,0.128158,0.066302,0.098218,-0.20687,0.256526,0.46396,-0.488792,-0.055874,-0.067758,-0.383534,0.208622,0.461582,0.236514,0.347685,0.009909,-0.017707,0.023915,0.092448,0.39403,0.107443,-0.275992,0.119717
6.44,0.040623,-0.137275,-0.600282,-0.281059,0.463784,0.256497,0.271925,0.078331,0.054589,0.133039,-0.023208,0.232822,0.359751,-0.546873,-0.040988,-0.066434,-0.416236,0.216653,0.487,0.230591,0.347684,0.038403,-0.006677,0.028045,0.055484,0.378802,0.127873,-0.255212,0.118792
6.46,-0.018679,-0.284092,-0.398949,-0.379305,0.346089,0.239475,0.239021,0.063714,0.049648,0.070371,0.169347,0.213235,0.141755,-0.576439,-0.024692,-0.070435,-0.453844,0.185304,0.501392,0.226627,0.347657,0.059411,0.004067,0.03759,0.021523,0.36202,0.132527,-0.245562,0.117639
6.48,0.023337,-0.255134,-0.343178,-0.346889,0.294903,0.220671,0.239287,0.024856,0.028158,0.059501,0.209462,0.254337,-0.170062,-0.50731,-0.013011,-0.085487,-0.479879,0.122354,0.499605,0.224752,0.345567,0.073005,0.012874,0.046092,0.005081,0.340654,0.116079,-0.247728,0.116309
6.5,0.095714,-0.171867,-0.322169,-0.381642,0.300497,0.216914,0.259415,-0.054732,-0.000707,0.08823,0.141515,0.283977,-0.330067,-0.488392,-0.004192,-0.103302,-0.486752,0.054955,0.488769,0.224409,0.341789,0.079855,0.019531,0.052141,0.007913,0.318333,0.076305,-0.260034,0.115341
6.52,0.033638,-0.026221,-0.338366,-0.48859,0.264383,0.275191,0.257551,-0.081648,-0.018718,0.053213,0.068165,0.282494,-0.395383,-0.519413,0.004501,-0.112382,-0.480038,0.01399,0.473562,0.223212,0.341241,0.077188,0.02415,0.059076,0.026049,0.302573,0.025235,-0.286473,0.117059
6.54,-0.010305,0.024619,-0.384801,-0.489963,0.236998,0.303022,0.265579,-0.11679,-0.033006,0.058139,0.020544,0.31248,-0.39929,-0.542462,0.011197,-0.115157,-0.469755,-0.023281,0.444628,0.222632,0.341002,0.065588,0.024816,0.064884,0.048012,0.292501,-0.035689,-0.320868,0.118746
6.56,-0.045304,0.102317,-0.411913,-0.48261,0.242515,0.292982,0.301654,-0.118426,-0.052376,0.05831,-0.018367,0.358744,-0.365958,-0.53822,0.01279,-0.110919,-0.460863,-0.059451,0.403361,0.224552,0.340918,0.046701,0.022416,0.068568,0.0665,0.289067,-0.099567,-0.358992,0.119961
6.58,-0.069655,0.170428,-0.423563,-0.460078,0.259051,0.274193,0.332644,-0.12196,-0.06659,0.054342,-0.036995,0.429002,-0.297021,-0.521653,0.009133,-0.098539,-0.453913,-0.095071,0.360017,0.229005,0.341572,0.023869,0.016827,0.070587,0.078127,0.292683,-0.158025,-0.396302,0.12054
6.6,-0.07593,0.196658,-0.383836,-0.433431,0.311568,0.254146,0.342588,-0.134049,-0.07282,0.043171,-0.000575,0.50581,-0.166529,-0.496578,0.001253,-0.076118,-0.447698,-0.127584,0.320476,0.234557,0.344194,0.000436,0.008459,0.071028,0.082614,0.305535,-0.203498,-0.428757,0.120512
6.62,-0.08363,0.081375,-0.30075,-0.366579,0.400474,0.24223,0.318582,-0.130026,-0.078975,0.020338,0.157859,0.572372,0.05146,-0.424545,-0.009253,-0.044261,-0.440125,-0.15333,0.288216,0.239084,0.348884,-0.022302,-0.001601,0.070532,0.083324,0.329026,-0.228166,-0.453593,0.119854
6.64,-0.055864,-0.180888,-0.217765,-0.227883,0.54843,0.24817,0.296281,-0.121963,-0.089778,0.005876,0.375844,0.556494,0.292429,-0.35853,-0.020048,-0.0133,-0.428395,-0.162723,0.261095,0.240493,0.353977,-0.043601,-0.012142,0.067578,0.088902,0.362984,-0.223775,-0.466847,0.118791
6.66,-0.028289,-0.236368,-0.252044,0.088942,0.56917,0.274814,0.27132,-0.083954,-0.045534,0.044273,0.316218,0.469052,0.410314,-0.393477,-0.028866,0.002069,-0.406849,-0.155721,0.258041,0.24075,0.357719,-0.06176,-0.022299,0.061778,0.108682,0.400696,-0.183536,-0.467083,0.117724
